Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny
2023-12-28,6029,35655,3604,7006,61.31,64.26,7.6,25.0,1,Winter,20.0,0.0,40.0,40.0
2023-12-29,6267,33798,4955,6941,64.13,65.35,4.1,0.0,1,Winter,0.0,0.0,40.0,60.0
2023-12-30,5316,31835,4052,6223,61.89,62.96,4.95,0.0,1,Winter,40.0,0.0,40.0,20.0
2023-12-31,5783,31590,3292,6400,62.28,64.03,4.8,0.0,1,Winter,40.0,0.0,20.0,40.0
2024-01-01,6030,30622,4612,6934,60.4,61.86,8.95,35.0,1,Winter,80.0,0.0,0.0,20.0
2024-01-02,6106,27866,5073,7175,61.93,63.87,7.5,25.0,1,Winter,40.0,0.0,20.0,40.0
2024-01-03,6268,28366,5994,7110,60.26,62.04,10.3,40.0,1,Winter,60.0,0.0,40.0,0.0
2024-01-04,5661,25711,5880,6430,59.55,63.04,9.0,35.0,1,Winter,20.0,0.0,60.0,20.0
2024-01-05,6598,23559,8468,7707,59.79,61.81,12.25,55.0,1,Winter,20.0,0.0,0.0,80.0
2024-01-06,6655,23330,5825,7302,61.09,62.83,9.0,25.0,1,Winter,80.0,0.0,0.0,20.0
2024-01-07,6003,22634,6362,6946,60.97,62.06,8.45,35.0,1,Winter,20.0,0.0,60.0,20.0
2024-01-08,5620,23578,6349,7143,61.2,62.41,9.6,40.0,1,Winter,40.0,0.0,20.0,40.0
2024-01-09,8533,25413,11487,10083,66.17,69.09,9.5,40.0,0,Winter,20.0,0.0,80.0,0.0
2024-01-10,8277,24166,13423,10060,67.37,69.23,8.2,30.0,0,Winter,40.0,0.0,60.0,0.0
2024-01-11,9323,24308,12258,11324,68.2,70.67,11.05,40.0,0,Winter,0.0,0.0,60.0,40.0
2024-01-12,8508,23753,8417,10648,68.96,69.2,8.8,25.0,0,Winter,60.0,0.0,20.0,20.0
2024-01-13,9926,28303,8805,11844,69.85,71.47,10.75,40.0,0,Winter,60.0,0.0,0.0,40.0
2024-01-14,8990,29311,8806,10186,69.22,71.73,6.55,15.0,0,Winter,60.0,0.0,40.0,0.0
2024-01-15,8671,31230,8628,10523,68.29,70.79,7.6,15.0,0,Winter,80.0,0.0,0.0,20.0
2024-01-16,9078,30333,8477,10437,65.97,67.25,12.3,55.0,0,Winter,20.0,0.0,80.0,0.0
2024-01-17,8736,30081,8462,10122,66.81,67.95,10.1,35.0,0,Winter,60.0,0.0,40.0,0.0
2024-01-18,9429,31662,10559,11301,69.76,71.47,8.75,30.0,0,Winter,20.0,0.0,20.0,60.0
2024-01-19,7990,32637,5923,9017,66.18,67.82,7.5,25.0,0,Winter,0.0,0.0,80.0,20.0
2024-01-20,10914,31192,14459,12846,73.18,74.82,10.25,45.0,0,Winter,0.0,0.0,0.0,100.0
2024-01-21,8563,29075,7302,10348,66.69,68.81,11.3,45.0,0,Winter,40.0,0.0,60.0,0.0
2024-01-22,9639,29818,13735,11927,70.53,72.17,9.8,40.0,0,Winter,20.0,0.0,20.0,60.0
2024-01-23,8370,31512,4821,9479,66.25,68.71,8.3,25.0,0,Winter,40.0,0.0,60.0,0.0
2024-01-24,10051,31866,9095,11386,67.1,68.78,12.85,55.0,0,Winter,40.0,0.0,40.0,20.0
2024-01-25,10028,31476,8124,11794,71.14,72.89,8.25,30.0,0,Winter,20.0,0.0,0.0,80.0
2024-01-26,9184,32925,10185,11182,70.84,72.66,8.85,30.0,0,Winter,40.0,0.0,20.0,40.0
2024-01-27,9598,32092,10240,11540,67.48,70.91,11.65,55.0,0,Winter,20.0,0.0,60.0,20.0
2024-01-28,9942,29358,11343,11440,69.9,72.16,9.25,35.0,0,Winter,80.0,0.0,0.0,20.0
2024-01-29,8802,29578,6091,10268,71.06,70.19,5.1,0.0,0,Winter,40.0,0.0,40.0,20.0
2024-01-30,8425,29049,5170,9657,70.14,70.39,4.85,0.0,0,Winter,0.0,0.0,80.0,20.0
